1.02 . 1.02.01 . 12;Dana Alokasi Khusus (DAK) Bidang Kesehatan;0;8463494400;5070037000;13533531400
1.02 . 1.02.01 . 12 . 01;Pelayanan Kesehatan Dasar (DAK Fisik Regular);0;0;816999000;816999000
1.02 . 1.02.01 . 12 . 02;Pelayanan Kesehatan Rujukan (DAK Fisik Regular);0;0;3993872000;3993872000
1.02 . 1.02.01 . 12 . 03;Pelayanan Kesehatan Kefarmasian (DAK Fisik Regular);0;0;259166000;259166000
1.02 . 1.02.01 . 12 . 05;Bantuan Operasional Kesehatan (BOK) (DAK Non Fisik);0;7526508000;0;7526508000
1.02 . 1.02.01 . 12 . 06;Penguatan Intervensi Stunting (DAK Fisik Penugasan);0;936986400;0;936986400
01.03;Pekerjaan Umum dan Penataan Ruang;7715036000;24440427848;156366718415;188522182263
1.03 . 1.03.01;DINAS PEKERJAAN UMUM DAN PENATAAN RUANG;7715036000;24440427848;156366718415;188522182263
1.03 . 1.03.01 . 01;Program Peningkatan Pelayanan Administrasi, Sarana Prasarana dan SDM Aparatur;2310360000;3913229541;828804915;7052394456
1.03 . 1.03.01 . 01 . 01;Pelayanan Jasa Administrasi Perkantoran;437100000;1934279000;0;2371379000
1.03 . 1.03.01 . 01 . 03;Pelayanan Jasa Administrasi Perkantoran UPTD TPA Talumelito;0;153280000;0;153280000
1.03 . 1.03.01 . 01 . 05;Peningkatan Sarana dan Prasarana Perkantoran;0;250000000;656482000;906482000
1.03 . 1.03.01 . 01 . 07;Peningkatan Sarana dan Prasarana Perkantoran UPTD TPA Talumelito;1078620000;744540000;63500000;1886660000
1.03 . 1.03.01 . 01 . 09;Peningkatan Kapasitas SDM Aparatur;425040000;360460000;0;785500000
1.03 . 1.03.01 . 01 . 13;Pelayanan Jasa Administrasi Perkantoran (UPTD Laboratorium);369600000;333970000;10000000;713570000
1.03 . 1.03.01 . 01 . 14;Peningkatan Sarana dan Prasarana (UPTD Laboratorium);0;136700541;98822915;235523456
1.03 . 1.03.01 . 02;Program Peningkatan Perencanaan, Monitoring, Evaluasi dan Pelaporan;225720000;1302782000;0;1528502000
1.03 . 1.03.01 . 02 . 01;Perencanaan, Koordinasi, Monitoring Evaluasi dan Pelaporan;225720000;374280000;0;600000000
1.03 . 1.03.01 . 02 . 02;Penatausahaan dan Pelaporan Keuangan SKPD;0;200000000;0;200000000
1.03 . 1.03.01 . 02 . 03;Peningkatan Kinerja Penyusunan Program;0;728502000;0;728502000
1.03 . 1.03.01 . 29;Program Pengembangan Kawasan Strategis;0;2430234946;11975000000;14405234946
1.03 . 1.03.01 . 29 . 01;Pembangunan/Peningkatan Infrastruktur Permukiman;0;87450000;1000000000;1087450000
1.03 . 1.03.01 . 29 . 02;Pembangunan Prasarana dan Sarana Gedung Perkantoran;0;239984946;10975000000;11214984946
1.03 . 1.03.01 . 29 . 04;Pembangunan Sarana dan Prasarana Fasilitas Layanan Umum;0;437910000;0;437910000
1.03 . 1.03.01 . 29 . 06;Koordinasi Kegiatan Pengembangan Kawasan Strategis;0;210813750;0;210813750
1.03 . 1.03.01 . 29 . 07;Penyusunan Dokumen Perencanaan, Pengawasan dan Evaluasi Pengembangan Wilayah Stategis dan Cepat Tumbuh;0;1454076250;0;1454076250
1.03 . 1.03.01 . 31;Program Pembinaan Jasa Konstruksi;283920000;733330000;0;1017250000
1.03 . 1.03.01 . 31 . 01;Teknis Jasa Konstruksi;283920000;90170000;0;374090000
1.03 . 1.03.01 . 31 . 02;Bina Jasa Konstruksi;0;180900000;0;180900000
1.03 . 1.03.01 . 31 . 03;Kerjasama dan Pemberdayaan Masyarakat Usaha Jasa Konstruksi;0;462260000;0;462260000
1.03 . 1.03.01 . 33;Program Penyelenggaraan Jalan dan Jembatan;1148700000;6434101998;60672411000;68255212998
1.03 . 1.03.01 . 33 . 01;Pembangunan Jalan Provinsi;0;233480000;24545850000;24779330000
1.03 . 1.03.01 . 33 . 03;Pembangunan Jembatan Provinsi;0;64750000;36126561000;36191311000
1.03 . 1.03.01 . 33 . 05;Penyusunan Dokumen Perencanaan dan Pengawasan Pembangunan Jalan dan Jembatan;0;3569136998;0;3569136998
1.03 . 1.03.01 . 33 . 06;Koordinasi Pengembangan Jaringan Jalan;0;298775000;0;298775000
1.03 . 1.03.01 . 33 . 08;Pemeliharaan/Peningkatan Berkala Jalan Provinsi;0;201110000;0;201110000
1.03 . 1.03.01 . 33 . 09;Pemeliharaan Rutin Jalan Provinsi;1148700000;1838500000;0;2987200000
1.03 . 1.03.01 . 33 . 10;Pemeliharaan Jembatan Provinsi;0;228350000;0;228350000
1.03 . 1.03.01 . 34;Program Penyediaan Lahan untuk Kepentingan Umum;570960000;2954400000;34505667500;38031027500
1.03 . 1.03.01 . 34 . 01;Pelaksanaan Pengadaan Tanah;570960000;2954400000;34505667500;38031027500
1.03 . 1.03.01 . 35;Program Pengembangan Kinerja Air Minum dan Sanitasi;876576000;1778364901;0;2654940901
1.03 . 1.03.01 . 35 . 01;Penyusunan Dokumen Perencanaan Pengawasan dan Evaluasi Pengelolaan Air Minum dan Air Limbah;0;529869844;0;529869844
1.03 . 1.03.01 . 35 . 02;Koordinasi Kegiatan Pengelolaan Air Minum dan Sanitasi;876576000;1248495057;0;2125071057
1.03 . 1.03.01 . 70;Program Pengembangan dan Rehabilitasi Jaringan Irigasi, Air Tanah dan Rawa & Tambak;2298800000;1971696000;0;4270496000
1.03 . 1.03.01 . 70 . 01;Penyusunan Dokumen Perencanaan serta Pengawasan Teknis Irigasi;0;347756000;0;347756000
1.03 . 1.03.01 . 70 . 02;Optimalisasi Fungsi Jaringan Irigasi Yang Telah Dibangun;2298800000;1513914000;0;3812714000
1.03 . 1.03.01 . 70 . 03;Koordinasi dan Sinkronisasi Sumber Daya Air;0;110026000;0;110026000
1.03 . 1.03.01 . 71;Program Pengendali Banjir;0;1823947231;2750000000;4573947231
1.03 . 1.03.01 . 71 . 01;Penyusunan Dokumen Perencanaan serta Pengawasan Teknis Pengendalian Daya Rusak Air;0;652397231;0;652397231
1.03 . 1.03.01 . 71 . 02;Pembangunan Pengamanan Badan Sungai dan Tebing;0;1103300000;1750000000;2853300000
1.03 . 1.03.01 . 71 . 03;Pembangunan Prasarana Pengaman Pantai;0;68250000;1000000000;1068250000
1.03 . 1.03.01 . 72;Program Perencanaan Pemanfaatan dan Pengendalian Tata Ruang;0;876047231;0;876047231
1.03 . 1.03.01 . 72 . 02;Pengendalian dan Evaluasi Pemanfaatan Ruang;0;310800000;0;310800000
1.03 . 1.03.01 . 72 . 04;Koordinasi Pemanfaatan dan Legalisasi Rencana Umum dan Rencana Rinci Tata Ruang;0;565247231;0;565247231
1.03 . 1.03.01 . 74;Program Pengembangan Kinerja Pengelolaan Sampah;0;78950000;0;78950000
1.03 . 1.03.01 . 74 . 01;Peningkatan Kapasitas dan Peran serta Masyarakat dalam Pengelolaan Persampahan;0;78950000;0;78950000
1.03 . 1.03.01 . 75;Program Pembangunan Jalan dan Jembatan (DAK);0;0;42884442000;42884442000
1.03 . 1.03.01 . 75 . 01;Pemeliharaan/Peningkatan Berkala Jalan Provinsi (DAK);0;0;42884442000;42884442000
1.03 . 1.03.01 . 76;Program Pengembangan dan Rehabilitasi Jaringan Irigasi, Air Tanah dan Rawa & Tambak (DAK);0;143344000;2750393000;2893737000
1.03 . 1.03.01 . 76 . 01;Rehabilitasi/Peningkatan  Jaringan Irigasi (DAK);0;143344000;2750393000;2893737000
01.04;Perumahan Rakyat dan Kawasan Pemukiman;1169880000;29330055044;1809040000;32308975044
1.04 . 1.04.01;DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN;1169880000;29330055044;1809040000;32308975044
1.04 . 1.04.01 . 01;Program Peningkatan Pelayanan Administrasi, Sarana Prasarana dan SDM Aparatur;676200000;980630000;113000000;1769830000
1.04 . 1.04.01 . 01 . 01;Pelayanan Jasa Administrasi Perkantoran;676200000;608568000;0;1284768000
1.04 . 1.04.01 . 01 . 02;Peningkatan Sarana dan Prasarana Perkantoran;0;218746000;113000000;331746000
1.04 . 1.04.01 . 01 . 03;Peningkatan Kapasitas SDM Aparatur;0;153316000;0;153316000
1.04 . 1.04.01 . 02;Peningkatan Perencanaan, Monitoring, Evaluasi dan Pelaporan;0;823404870;0;823404870
1.04 . 1.04.01 . 02 . 02;Perencanaan, Koordinasi, Monitoring dan Evaluasi;0;723404870;0;723404870
1.04 . 1.04.01 . 02 . 03;Penatausahaan dan Penyusunan Laporan Keuangan SKPD;0;100000000;0;100000000
1.04 . 1.04.01 . 21;Program Penyediaan Rumah Hunian Layak bagi masyarakat Miskin, Korban Bencana Provinsi dan dampak Pembangunan Provinsi;410520000;26344855000;0;26755375000
1.04 . 1.04.01 . 21 . 01;Penyusunan Perencanaan Teknis, Perumusan Kebijakan, Pengendalian dan evaluasi Pelaksanaan Bidang Perumahan;0;747165000;0;747165000
1.04 . 1.04.01 . 21 . 02;Penyediaan Rumah Hunian layak bagi Masyarakat Miskin;410520000;24902840000;0;25313360000
1.04 . 1.04.01 . 21 . 03;Penyediaan dan rehab  Rumah Hunian Layak bagi Korban Bencana Alam Provinsi dan dampak pembangunan Provinsi;0;201200000;0;201200000
1.04 . 1.04.01 . 21 . 04;Koordinasi  , Sinkronisasi dan evaluasi pelaksanaan bidang perumahan;0;493650000;0;493650000
1.04 . 1.04.01 . 22;Program Peningkatan Kawasan Permukiman;83160000;1181165174;1696040000;2960365174
1.04 . 1.04.01 . 22 . 01;Pembangunan/peningkatan Sarana dan Prasarana Kawasan Permukiman  Provinsi;83160000;175550000;1696040000;1954750000
1.04 . 1.04.01 . 22 . 02;Koordinasi dan Sinkronisasi pelaksanaan bidang permukiman;0;425315000;0;425315000
1.04 . 1.04.01 . 22 . 03;Perencanaan,Pengawasan, Pengendalian dan evaluasi  prasarana dan sarana kawasan permukiman;0;329090000;0;329090000
1.04 . 1.04.01 . 22 . 04;Advokasi dan Pembinaan masyarakat di kawasan permukiman kumuh provinsi;0;251210174;0;251210174
01.05;Ketentraman dan Ketertiban Umum serta Perlindungan Masyarakat;3583630000;5469609428;130920000;9184159428
1.05 . 1.05.01;BADAN KESATUAN BANGSA DAN POLITIK;531630000;4454880000;130920000;5117430000
1.05 . 1.05.01 . 01;Peningkatan Pelayanan Administrasi, Sarana Prasarana dan SDM Aparatur;77400000;668600000;130920000;876920000
1.05 . 1.05.01 . 01 . 01;Pelayanan Jasa Administrasi Perkantoran;77400000;383862000;0;461262000
1.05 . 1.05.01 . 01 . 02;Peningkatan Sarana dan Prasarana Perkantoran;0;167208000;130920000;298128000
1.05 . 1.05.01 . 01 . 03;Peningkatan Kapasitas SDM Aparatur;0;117530000;0;117530000
1.05 . 1.05.01 . 02;Peningkatan Perencanaan, Monitoring, Evaluasi dan Pelaporan;60720000;249280000;0;310000000
1.05 . 1.05.01 . 02 . 01;Perencanaan, Koordinasi, Monitoring dan Evaluasi;30360000;169640000;0;200000000
1.05 . 1.05.01 . 02 . 02;Penatausahaan dan Penyusunan Laporan Keuangan;30360000;79640000;0;110000000
1.05 . 1.05.01 . 15;Program Peningkatan Keamanan dan Kenyamanan Lingkungan;182160000;1003370000;0;1185530000
1.05 . 1.05.01 . 15 . 12;Rapat Kerjasama Intelijen dan Pencegahan Konflik Sosial Terorisme;60720000;133280000;0;194000000
1.05 . 1.05.01 . 15 . 13;Koordinasi Dan Evaluasi Rencana Aksi Penanganan Konflik Sosial Provinsi Gorontalo;60720000;139280000;0;200000000
1.05 . 1.05.01 . 15 . 14;Forum Koordinasi Pimpinan Daerah (FORKOPIMDA);30360000;469640000;0;500000000
1.05 . 1.05.01 . 15 . 15;Rapat Kerja dan Pengawasan Orang Asing;0;82910000;0;82910000
1.05 . 1.05.01 . 15 . 16;Rapat Forum Kewaspadaan Dini Masyarakat ( FKDM);30360000;69640000;0;100000000
1.05 . 1.05.01 . 15 . 17;Pelatihan Dasar-Dasar Intelejen Bagi Aparat Badan KESBANGPOL Prov, Kab/Kota;0;50000000;0;50000000
1.05 . 1.05.01 . 15 . 18;Fasilitasi Cegah Dini Potensi Konflik;0;58620000;0;58620000
1.05 . 1.05.01 . 16;Program Pendidikan Politik Masyarakat;125550000;1218330000;0;1343880000
1.05 . 1.05.01 . 16 . 01;Forum Diskusi;0;100000000;0;100000000
1.05 . 1.05.01 . 16 . 02;Monitoring dan Pemantauan Tahapan PILKADA Gubernur/Bupati/Walikota;60720000;339280000;0;400000000
1.05 . 1.05.01 . 16 . 03;Forum Koordinasi Peningkatan Partisipasi Indeks Demokrasi;0;100000000;0;100000000
1.05 . 1.05.01 . 16 . 04;Kajian Implementasi Kebijakan-Kebijakan Pemerintah Provinsi Gorontalo;0;150000000;0;150000000
1.05 . 1.05.01 . 16 . 05;Pendidikan Politik Bagi Masyarakat dan Partai Politik;58080000;435800000;0;493880000
1.05 . 1.05.01 . 16 . 06;Bimtek Pemanfaatan dan Pertangungawaban Bantuan Keuangan bagi Kesbangpol Kab./Kota dan Partai Politik dan Verifikasi Bantuan Keuangan Parpol;6750000;93250000;0;100000000
1.05 . 1.05.01 . 18;Program Kemitraan Pengembangan Wawasan Kebangsaan;30360000;520740000;0;551100000
1.05 . 1.05.01 . 18 . 04;Rapat Koordinasi Forum Pembauran Kebangsaan (FPK);0;201100000;0;201100000
1.05 . 1.05.01 . 18 . 05;Pemantapan Wawasan Kebangsaan, Cinta Tanah Air, Kesadaran Bela Negara dan Pembaruan Generasi Muda;30360000;219640000;0;250000000
1.05 . 1.05.01 . 18 . 06;Monitoring & Evaluasi Aktifitas Perkembangan Suku, Etnis, Budaya Bangsa;0;100000000;0;100000000
1.05 . 1.05.01 . 23;Program Peningkatan Ketahanan Sosial dan Budaya Masyarakat;27720000;572280000;0;600000000
1.05 . 1.05.01 . 23 . 02;Forum Kerukunan Umat Beragama (FKUB);0;172580000;0;172580000
1.05 . 1.05.01 . 23 . 05;Penguatan dan Verifikasi Kelembagaan LSM/Ormas;0;127420000;0;127420000
1.05 . 1.05.01 . 23 . 06;Dialog dan Sosialisasi P4GN (Pencegahan Pemberantasan Penyalagunaan dan Peredaran Gelap Narkoba);27720000;172280000;0;200000000
1.05 . 1.05.01 . 23 . 07;Fasilitasi Pencegahan Penyakit Masyarakat;0;100000000;0;100000000
1.05 . 1.05.01 . 24;Program Peningkatan Ketahanan Ekonomi;27720000;222280000;0;250000000
1.05 . 1.05.01 . 24 . 02;Cegah Dini Terhadap Praktek Penyalagunaan, Penimbunan Sembako dan Kebutuhan Masyarakat Lainnya;27720000;222280000;0;250000000
